image_id,class,xmin,ymin,xmax,ymax
Image68,MenuItem,6,609,172,649
Image68,MenuItem,6,438,172,478
Image68,MenuItem,6,707,172,758
Image68,SubmenuItem,2,762,177,802
Image68,MenuItem,4,813,170,853
Image68,SubmenuItem,4,860,170,900
Image68,SubmenuItem,4,900,188,939
Image68,Menu,0,57,248,939
Image68,Icon,261,68,292,101
Image68,Icon,1875,68,1908,99
Image68,Icon,1798,66,1829,101
Image68,Icon,618,68,651,104
Image68,Icon,312,68,345,99
Image68,Icon,1563,66,1596,97
Image68,Icon,1030,68,1064,99
Image68,Icon,1857,133,1891,164
Image68,Icon,365,70,399,101
Image68,Icon,456,68,489,99
Image68,Icon,1394,70,1427,101
Image68,Icon,711,68,742,104
Image68,Icon,505,164,525,186
Image68,Icon,1321,210,1345,241
Image68,Icon,804,66,838,101
Image68,Icon,1192,66,1226,101
Image68,Icon,272,128,332,186
Image68,Button,359,62,443,110
Image68,Button,452,62,605,108
Image68,Button,611,62,698,108
Image68,Button,705,62,791,108
Image68,Button,798,62,1015,108
Image68,Button,1024,62,1179,108
Image68,Button,1186,62,1383,108
Image68,Button,1387,62,1556,106
Image68,Button,1791,62,1877,108
Image68,VerticalMenu,250,57,1920,113
Image68,TextLabel,1443,130,1554,190
Image68,TextLabel,1574,133,1696,190
Image68,TextLabel,1742,133,1844,190
Image68,TextLabel,343,126,465,164
Image68,TextLabel,465,124,545,161
Image68,TextLabel,341,164,505,192
Image68,NavigationItem,263,203,372,252
Image68,NavigationItem,383,203,618,252
Image68,NavigationItem,625,203,733,252
Image68,NavigationItem,740,203,1042,252
Image68,NavigationItem,1050,203,1232,252
Image68,NavigationItem,1246,203,1321,252
Image68,NavigationMenu,248,197,1920,259
Image68,Icon,882,596,914,629
Image68,Icon,988,596,1013,629
Image68,Icon,844,596,878,629
Image68,Icon,1698,596,1730,629
Image68,Icon,1804,596,1829,629
Image68,Icon,1660,596,1694,629
Image68,Icon,1002,297,1026,330
Image68,Icon,458,297,476,325
Image68,Icon,605,352,623,381
Image68,Icon,731,350,749,379
Image68,Icon,855,352,873,381
Image68,Icon,946,352,964,381
Image68,Icon,1818,299,1842,332
Image68,Icon,423,352,441,381
Image68,Icon,403,352,421,381
Image68,Icon,1312,350,1330,379
Image68,Icon,1489,352,1507,381
Image68,Icon,1749,352,1767,381
Image68,Icon,1279,294,1301,325
Image68,Icon,893,292,924,328
Image68,SectionTitle,290,288,481,332
Image68,SectionTitle,1106,288,1312,332
Image68,Button,886,288,979,332
Image68,DropdownItem,363,341,445,390
Image68,DropdownItem,516,343,627,392
Image68,DropdownItem,645,343,756,392
Image68,DropdownItem,767,343,880,392
Image68,DropdownItem,893,343,968,392
Image68,DropdownItem,1177,341,1336,390
Image68,DropdownItem,1423,343,1514,392
Image68,DropdownItem,1673,341,1773,390
Image68,TextLabel,591,445,742,485
Image68,TextLabel,317,598,394,634
Image68,TextLabel,913,596,986,631
Image68,TextLabel,1130,598,1208,634
Image68,TextLabel,1731,596,1804,631
Image68,TableHeader,270,341,1064,394
Image68,TableHeader,1084,341,1877,394
Image68,Icon,1121,350,1155,385
Image68,TextLabel,1177,403,1361,441
Image68,TextLabel,1423,401,1516,438
Image68,TextLabel,1673,401,1780,438
Image68,Row,1084,394,1877,445
Image68,WorkingArea,250,113,1920,940
Image69,Icon,13,13,44,44
Image69,Icon,1693,11,1724,46
Image69,Icon,1631,15,1665,46
Image69,Icon,1751,15,1786,46
Image69,Icon,1866,6,1913,55
Image69,Icon,1811,15,1844,46
Image69,Icon,545,15,578,46
Image69,TextLabel,66,17,199,48
Image69,TextLabel,232,17,279,46
Image69,InputField,540,11,1121,50
Image69,TitleBar,0,0,1917,57
Image69,Icon,13,68,42,101
Image69,Icon,13,117,39,148
Image69,Icon,13,161,42,195
Image69,Icon,13,206,37,237
Image69,Icon,13,305,37,336
Image69,Icon,15,348,39,379
Image69,Icon,13,390,37,421
Image69,Icon,11,904,39,937
Image69,Icon,11,860,39,893
Image69,Icon,13,660,42,698
Image69,Icon,11,764,39,798
Image69,Icon,181,161,215,192
Image69,Icon,181,203,215,235
Image69,Icon,181,252,215,283
Image69,Icon,184,441,217,472
Image69,Icon,184,556,217,587
Image69,Icon,181,614,215,645
Image69,Icon,184,498,217,529
Image69,Icon,181,713,215,744
Image69,Icon,181,813,215,844
Image69,MenuItem,6,113,172,152
Image69,MenuItem,6,157,172,197
Image69,MenuItem,6,201,172,241
Image69,MenuItem,6,250,172,290
Image69,SubmenuItem,11,301,199,341
Image69,SubmenuItem,8,345,175,385
Image69,SubmenuItem,8,387,212,427
Image69,MenuItem,6,494,172,534
Image69,MenuItem,6,547,172,598
Image69,SubmenuItem,4,658,184,698
Image69,MenuItem,6,609,172,649
Image69,MenuItem,6,438,172,478
Image69,MenuItem,6,707,172,758
Image69,SubmenuItem,2,762,177,802
Image69,MenuItem,4,813,170,853
Image69,SubmenuItem,4,860,170,900
Image69,SubmenuItem,4,900,188,939
Image69,Menu,0,57,248,939
Image69,Icon,261,68,292,101
Image69,Icon,1875,68,1908,99
Image69,Icon,1798,66,1829,101
Image69,Icon,618,68,651,104
Image69,Icon,312,68,345,99
Image69,Icon,1563,66,1596,97
Image69,Icon,1030,68,1064,99
Image69,Icon,1857,133,1891,164
Image69,Icon,365,70,399,101
Image69,Icon,456,68,489,99
Image69,Icon,1394,70,1427,101
Image69,Icon,711,68,742,104
Image69,Icon,505,164,525,186
Image69,Icon,1321,210,1345,241
Image69,Icon,804,66,838,101
Image69,Icon,1192,66,1226,101
Image69,Icon,272,128,332,186
Image69,Button,359,62,443,110
Image69,Button,452,62,605,108
Image69,Button,611,62,698,108
Image69,Button,705,62,791,108
Image69,Button,798,62,1015,108
Image69,Button,1024,62,1179,108
Image69,Button,1186,62,1383,108
Image69,Button,1387,62,1556,106
Image69,Button,1791,62,1877,108
Image69,VerticalMenu,250,57,1920,113
Image69,TextLabel,1443,130,1554,190
Image69,TextLabel,1574,133,1696,190
Image69,TextLabel,1742,133,1844,190
Image69,TextLabel,343,126,465,164
Image69,TextLabel,465,124,545,161
Image69,TextLabel,341,164,505,192
Image69,NavigationItem,263,203,372,252
Image69,NavigationItem,383,203,618,252
Image69,NavigationItem,625,203,733,252
Image69,NavigationItem,740,203,1042,252
Image69,NavigationItem,1050,203,1232,252
Image69,NavigationItem,1246,203,1321,252
Image69,NavigationMenu,248,197,1920,259
Image69,Icon,1698,596,1730,629
Image69,Icon,1804,596,1829,629
Image69,Icon,1660,596,1694,629
Image69,SectionTitle,1106,290,1290,334
Image69,DropdownItem,1177,341,1328,390
Image69,DropdownItem,1547,343,1638,392
Image69,DropdownItem,1676,341,1786,390
Image69,TextLabel,1130,598,1208,634
Image69,TextLabel,1731,596,1804,631
Image69,TableHeader,1084,341,1877,394
Image69,Icon,1818,299,1842,332
Image69,Icon,1303,350,1321,379
Image69,Icon,1614,352,1631,381
Image69,Icon,1762,350,1780,379
Image69,Icon,1285,350,1303,379
Image69,Icon,1263,299,1285,330
Image69,Icon,1121,350,1155,385
Image69,Icon,1002,299,1026,332
Image69,Icon,995,350,1019,383
Image69,Icon,995,443,1019,476
Image69,Icon,993,534,1017,567
Image69,Icon,995,625,1019,658
Image69,Icon,434,297,458,328
Image69,Icon,301,359,359,412
Image69,Icon,299,452,356,505
Image69,Icon,297,545,354,598
Image69,Icon,299,636,356,689
Image69,Icon,884,297,909,328
Image69,TextLabel,1172,401,1310,441
Image69,TextLabel,1547,399,1640,438
Image69,SectionTitle,292,290,465,334
Image69,Button,880,292,982,332
Image69,TextLabel,363,345,605,425
Image69,TextLabel,363,441,509,520
Image69,TextLabel,363,532,760,611
Image69,TextLabel,363,625,753,704
Image69,Row,268,339,1061,432
Image69,Row,268,432,1061,525
Image69,Row,268,525,1061,618
Image69,Row,268,618,1061,711
Image69,Row,1084,394,1877,447
Image69,WorkingArea,250,113,1920,940
Image70,Icon,13,13,44,44
Image70,Icon,1693,11,1724,46
Image70,Icon,1631,15,1665,46
Image70,Icon,1751,15,1786,46
Image70,Icon,1866,6,1913,55
Image70,Icon,1811,15,1844,46
Image70,Icon,545,15,578,46
Image70,TextLabel,66,17,199,48
Image70,TextLabel,232,17,279,46
Image70,InputField,540,11,1121,50
Image70,TitleBar,0,0,1917,57
Image70,Icon,13,68,42,101
Image70,Icon,13,117,39,148
Image70,Icon,13,161,42,195
Image70,Icon,13,206,37,237
Image70,Icon,13,305,37,336
Image70,Icon,15,348,39,379
Image70,Icon,13,390,37,421
Image70,Icon,11,904,39,937
Image70,Icon,11,860,39,893
Image70,Icon,13,660,42,698
Image70,Icon,11,764,39,798
Image70,Icon,181,161,215,192
Image70,Icon,181,203,215,235
Image70,Icon,181,252,215,283
Image70,Icon,184,441,217,472
Image70,Icon,184,556,217,587
Image70,Icon,181,614,215,645
Image70,Icon,184,498,217,529
Image70,Icon,181,713,215,744
Image70,Icon,181,813,215,844
Image70,MenuItem,6,113,172,152
Image70,MenuItem,6,157,172,197
Image70,MenuItem,6,201,172,241
Image70,MenuItem,6,250,172,290
Image70,SubmenuItem,11,301,199,341
Image70,SubmenuItem,8,345,175,385
Image70,SubmenuItem,8,387,212,427
Image70,MenuItem,6,494,172,534
Image70,MenuItem,6,547,172,598
Image70,SubmenuItem,4,658,184,698
Image70,MenuItem,6,609,172,649
Image70,MenuItem,6,438,172,478
Image70,MenuItem,6,707,172,758
Image70,SubmenuItem,2,762,177,802
Image70,MenuItem,4,813,170,853
Image70,SubmenuItem,4,860,170,900
Image70,SubmenuItem,4,900,188,939
Image70,Menu,0,57,248,939
Image70,Icon,261,68,292,101
Image70,Icon,1875,68,1908,99
Image70,Icon,1798,66,1829,101
Image70,Icon,618,68,651,104
Image70,Icon,312,68,345,99
Image70,Icon,1563,66,1596,97
Image70,Icon,1030,68,1064,99
Image70,Icon,1857,133,1891,164
Image70,Icon,365,70,399,101
Image70,Icon,456,68,489,99
Image70,Icon,1394,70,1427,101
Image70,Icon,711,68,742,104
Image70,Icon,505,164,525,186
Image70,Icon,1321,210,1345,241
Image70,Icon,804,66,838,101
Image70,Icon,1192,66,1226,101
Image70,Icon,272,128,332,186
Image70,Button,359,62,443,110
Image70,Button,452,62,605,108
Image70,Button,611,62,698,108
Image70,Button,705,62,791,108
Image70,Button,798,62,1015,108
Image70,Button,1024,62,1179,108
Image70,Button,1186,62,1383,108
Image70,Button,1387,62,1556,106
Image70,Button,1791,62,1877,108
Image70,VerticalMenu,250,57,1920,113
Image70,TextLabel,1443,130,1554,190
Image70,TextLabel,1574,133,1696,190
Image70,TextLabel,1742,133,1844,190
Image70,TextLabel,343,126,465,164
Image70,TextLabel,465,124,545,161
Image70,TextLabel,341,164,505,192
Image70,NavigationItem,263,203,372,252
Image70,NavigationItem,383,203,618,252
Image70,NavigationItem,625,203,733,252
Image70,NavigationItem,740,203,1042,252
Image70,NavigationItem,1050,203,1232,252
Image70,NavigationItem,1246,203,1321,252
Image70,NavigationMenu,248,197,1920,259
Image70,TextLabel,330,390,472,425
Image70,TextLabel,330,434,478,470
Image70,TextLabel,330,483,496,518
Image70,TextLabel,330,529,470,565
Image70,TextLabel,330,576,494,629
Image70,TextLabel,842,387,1042,423
Image70,TextLabel,842,432,968,467
Image70,TextLabel,842,481,1057,516
Image70,TextLabel,842,527,1035,563
Image70,TextLabel,842,574,1037,609
Image70,TextLabel,1356,390,1571,445
Image70,TextLabel,1356,456,1503,512
Image70,TextLabel,1356,525,1565,580
Image70,TextLabel,1356,656,1563,691
Image70,TextLabel,1356,702,1551,738
Image70,TextLabel,1356,589,1525,645
Image70,TextLabel,538,390,583,425
Image70,TextLabel,538,438,583,474
Image70,TextLabel,538,485,583,520
Image70,TextLabel,538,532,583,567
Image70,TextLabel,538,578,583,614
Image70,TextLabel,1055,387,1099,423
Image70,TextLabel,1055,436,1099,472
Image70,TextLabel,1055,483,1099,518
Image70,TextLabel,1055,529,1099,565
Image70,TextLabel,1055,576,1099,611
Image70,TextLabel,1571,390,1616,425
Image70,TextLabel,1571,524,1616,560
Image70,TextLabel,1571,593,1616,628
Image70,TextLabel,1571,659,1616,694
Image70,TextLabel,1571,703,1616,738
Image70,TextLabel,1571,456,1616,492
Image70,Row,305,383,809,430
Image70,Row,305,430,809,476
Image70,Row,305,476,809,523
Image70,Row,305,523,809,569
Image70,Row,305,569,809,636
Image70,Row,822,383,1325,427
Image70,Row,822,427,1325,472
Image70,Row,822,472,1325,518
Image70,Row,822,518,1325,567
Image70,Row,822,567,1325,618
Image70,Row,1341,383,1842,450
Image70,Row,1341,450,1842,516
Image70,Row,1341,516,1842,583
Image70,Row,1341,583,1842,649
Image70,Row,1341,649,1842,693
Image70,Row,1341,693,1842,744
Image70,WorkingArea,250,113,1920,940
Image71,Icon,13,13,44,44
Image71,Icon,1693,11,1724,46
Image71,Icon,1631,15,1665,46
Image71,Icon,1751,15,1786,46
Image71,Icon,1866,6,1913,55
Image71,Icon,1811,15,1844,46
Image71,Icon,545,15,578,46
Image71,TextLabel,66,17,199,48
Image71,TextLabel,232,17,279,46
Image71,InputField,540,11,1121,50
Image71,TitleBar,0,0,1917,57
Image71,Icon,13,68,42,101
Image71,Icon,13,117,39,148
Image71,Icon,13,161,42,195
Image71,Icon,13,206,37,237
Image71,Icon,13,305,37,336
Image71,Icon,15,348,39,379
Image71,Icon,13,390,37,421
Image71,Icon,11,833,39,871
Image71,Icon,11,736,39,773
Image71,Icon,11,647,39,685
Image71,Icon,13,603,42,640
Image71,Icon,13,689,42,727
Image71,Icon,181,161,215,192
Image71,Icon,181,203,215,235
Image71,Icon,181,254,215,285
Image71,Icon,181,443,215,474
Image71,Icon,184,556,217,587
Image71,Icon,181,496,215,527
Image71,Icon,181,791,215,822
Image71,Icon,184,889,217,920
Image71,MenuItem,6,113,172,152
Image71,MenuItem,6,157,172,197
Image71,MenuItem,6,201,172,241
Image71,MenuItem,6,250,172,290
Image71,SubmenuItem,11,301,199,341
Image71,SubmenuItem,8,345,175,385
Image71,SubmenuItem,8,387,212,427
Image71,MenuItem,6,494,172,534
Image71,MenuItem,6,438,172,478
Image71,MenuItem,6,547,172,598
Image71,SubmenuItem,6,603,206,642
Image71,SubmenuItem,6,642,181,682
Image71,MenuItem,4,784,170,824
Image71,SubmenuItem,6,833,172,873
Image71,SubmenuItem,6,689,190,729
Image71,SubmenuItem,6,733,181,773
Image71,MenuItem,6,877,172,917
Image71,Menu,0,57,248,939
Image71,Icon,1846,93,1880,124
Image71,Icon,1390,90,1418,128
Image71,Icon,1556,893,1587,926
Image71,Icon,1804,893,1829,926
Image71,Icon,1512,891,1545,924
Image71,Icon,1842,891,1873,924
Image71,Icon,603,237,627,268
Image71,Icon,722,235,747,266
Image71,Icon,844,235,869,266
Image71,SectionTitle,286,88,498,128
Image71,Button,1385,86,1478,133
Image71,InputField,1505,90,1844,128
Image71,TextLabel,288,166,421,206
Image71,TextLabel,281,893,572,926
Image71,TextLabel,1594,893,1793,924
Image71,DropdownItem,374,226,494,277
Image71,DropdownItem,567,226,634,277
Image71,DropdownItem,671,226,751,277
Image71,DropdownItem,771,226,875,277
Image71,DropdownItem,895,226,988,277
Image71,DropdownItem,1017,226,1097,277
Image71,DropdownItem,1144,226,1272,277
Image71,DropdownItem,1305,226,1405,277
Image71,DropdownItem,1496,226,1647,277
Image71,DropdownItem,1656,226,1764,277
Image71,TextLabel,436,170,647,201
Image71,TableHeader,288,217,1875,288
Image71,Icon,301,330,372,390
Image71,Icon,303,403,374,463
Image71,Icon,303,476,374,536
Image71,Icon,301,549,372,609
Image71,Icon,301,622,372,682
Image71,Icon,299,696,370,755
Image71,Icon,303,769,374,829
Image71,TextLabel,381,348,470,381
Image71,TextLabel,383,416,472,450
Image71,TextLabel,383,481,492,514
Image71,TextLabel,379,560,485,594
Image71,TextLabel,383,642,485,676
Image71,TextLabel,381,711,496,744
Image71,TextLabel,381,787,505,820
Image71,TextLabel,565,345,609,379
Image71,TextLabel,565,421,609,454
Image71,TextLabel,565,494,609,527
Image71,TextLabel,565,567,609,600
Image71,TextLabel,567,640,611,673
Image71,TextLabel,565,716,609,749
Image71,TextLabel,567,789,611,822
Image71,TextLabel,665,345,702,379
Image71,TextLabel,667,419,705,452
Image71,TextLabel,665,494,702,527
Image71,TextLabel,667,565,705,598
Image71,TextLabel,667,636,705,669
Image71,TextLabel,665,711,702,744
Image71,TextLabel,665,787,702,820
Image71,TextLabel,769,343,849,376
Image71,TextLabel,769,419,833,452
Image71,TextLabel,769,492,853,525
Image71,TextLabel,769,565,820,598
Image71,TextLabel,769,638,820,671
Image71,TextLabel,767,713,866,747
Image71,TextLabel,769,784,820,818
Image71,TextLabel,889,345,920,379
Image71,TextLabel,889,419,920,452
Image71,TextLabel,889,492,920,525
Image71,TextLabel,889,567,920,600
Image71,TextLabel,889,640,920,673
Image71,TextLabel,889,713,942,747
Image71,TextLabel,889,784,920,818
Image71,TextLabel,1013,345,1044,379
Image71,TextLabel,1137,343,1168,376
Image71,TextLabel,1301,343,1332,376
Image71,TextLabel,1489,343,1520,376
Image71,TextLabel,1013,421,1044,454
Image71,TextLabel,1137,419,1168,452
Image71,TextLabel,1299,419,1330,452
Image71,TextLabel,1487,419,1518,452
Image71,TextLabel,1015,492,1046,525
Image71,TextLabel,1013,565,1044,598
Image71,TextLabel,1013,640,1044,673
Image71,TextLabel,1015,716,1046,749
Image71,TextLabel,1015,787,1046,820
Image71,TextLabel,1139,492,1170,525
Image71,TextLabel,1301,494,1332,527
Image71,TextLabel,1489,494,1520,527
Image71,TextLabel,1139,569,1170,603
Image71,TextLabel,1301,567,1332,600
Image71,TextLabel,1489,567,1520,600
Image71,TextLabel,1139,638,1170,671
Image71,TextLabel,1301,640,1332,673
Image71,TextLabel,1489,640,1520,673
Image71,TextLabel,1137,713,1168,747
Image71,TextLabel,1139,787,1170,820
Image71,TextLabel,1301,713,1332,747
Image71,TextLabel,1301,784,1332,818
Image71,TextLabel,1487,713,1518,747
Image71,TextLabel,1487,787,1518,820
Image71,TextLabel,1651,343,1760,376
Image71,TextLabel,1653,419,1762,452
Image71,TextLabel,1653,492,1762,525
Image71,TextLabel,1651,567,1760,600
Image71,TextLabel,1653,640,1762,673
Image71,TextLabel,1653,711,1762,744
Image71,TextLabel,1653,784,1762,818
Image71,Row,290,325,1877,396
Image71,Row,290,396,1877,470
Image71,Row,290,470,1877,540
Image71,Row,290,540,1877,616
Image71,Row,290,616,1877,691
Image71,Row,290,691,1877,762
Image71,Row,290,762,1877,842
Image71,WorkingArea,248,57,1920,940
Image72,Icon,13,13,44,44
Image72,Icon,1693,11,1724,46
Image72,Icon,1631,15,1665,46
Image72,Icon,1751,15,1786,46
Image72,Icon,1866,6,1913,55
Image72,Icon,1811,15,1844,46
Image72,Icon,545,15,578,46
Image72,TextLabel,66,17,199,48
Image72,TextLabel,232,17,279,46
Image72,InputField,540,11,1121,50
Image72,TitleBar,0,0,1917,57
Image72,Icon,13,68,42,101
Image72,Icon,13,117,39,148
Image72,Icon,13,161,42,195
Image72,Icon,13,206,37,237
Image72,Icon,13,305,37,336
Image72,Icon,15,348,39,379
Image72,Icon,13,390,37,421
Image72,Icon,11,833,39,871
Image72,Icon,11,736,39,773
Image72,Icon,11,647,39,685
Image72,Icon,13,603,42,640
Image72,Icon,13,689,42,727
Image72,Icon,181,161,215,192
Image72,Icon,181,203,215,235
Image72,Icon,181,254,215,285
Image72,Icon,181,443,215,474
Image72,Icon,184,556,217,587
Image72,Icon,181,496,215,527
Image72,Icon,181,791,215,822
Image72,Icon,184,889,217,920
Image72,MenuItem,6,113,172,152
Image72,MenuItem,6,157,172,197
Image72,MenuItem,6,201,172,241
Image72,MenuItem,6,250,172,290
Image72,SubmenuItem,11,301,199,341
Image72,SubmenuItem,8,345,175,385
Image72,SubmenuItem,8,387,212,427
Image72,MenuItem,6,494,172,534
Image72,MenuItem,6,438,172,478
Image72,MenuItem,6,547,172,598
Image72,SubmenuItem,6,603,206,642
Image72,SubmenuItem,6,642,181,682
Image72,MenuItem,4,784,170,824
Image72,SubmenuItem,6,833,172,873
Image72,SubmenuItem,6,689,190,729
Image72,SubmenuItem,6,733,181,773
Image72,MenuItem,6,880,172,931
Image72,Menu,0,57,248,939
Image72,Icon,1846,93,1880,124
Image72,Icon,1390,90,1418,128
Image72,Icon,1556,893,1587,926
Image72,Icon,1804,893,1829,926
Image72,Icon,1512,891,1545,924
Image72,Icon,1842,891,1873,924
Image72,Icon,603,237,627,268
Image72,Icon,722,235,747,266
Image72,Icon,844,235,869,266
Image72,SectionTitle,286,88,498,128
Image72,Button,1385,86,1478,133
Image72,InputField,1505,90,1844,128
Image72,TextLabel,288,166,421,206
Image72,TextLabel,281,893,572,926
Image72,TextLabel,1594,893,1793,924
Image72,DropdownItem,374,226,494,277
Image72,DropdownItem,567,226,634,277
Image72,DropdownItem,671,226,751,277
Image72,DropdownItem,771,226,875,277
Image72,DropdownItem,895,226,988,277
Image72,DropdownItem,1017,226,1097,277
Image72,DropdownItem,1144,226,1272,277
Image72,DropdownItem,1305,226,1405,277
Image72,DropdownItem,1496,226,1647,277
Image72,DropdownItem,1656,226,1764,277
Image72,TextLabel,436,170,647,201
Image72,TableHeader,288,217,1875,288
Image72,Icon,303,297,374,356
Image72,Icon,305,370,376,430
Image72,Icon,305,443,376,503
Image72,Icon,303,516,374,576
Image72,Icon,303,589,374,649
Image72,Icon,301,662,372,722
Image72,Icon,305,736,376,795
Image72,TextLabel,381,310,470,343
Image72,TextLabel,383,385,472,419
Image72,TextLabel,381,447,489,481
Image72,TextLabel,381,532,476,565
Image72,TextLabel,379,600,494,634
Image72,TextLabel,379,678,478,711
Image72,TextLabel,383,751,476,784
Image72,TextLabel,565,308,609,341
Image72,TextLabel,565,383,609,416
Image72,TextLabel,565,456,609,489
Image72,TextLabel,565,529,609,563
Image72,TextLabel,567,603,611,636
Image72,TextLabel,565,678,609,711
Image72,TextLabel,567,751,611,784
Image72,TextLabel,665,310,702,343
Image72,TextLabel,667,383,705,416
Image72,TextLabel,665,458,702,492
Image72,TextLabel,667,529,705,563
Image72,TextLabel,667,600,705,634
Image72,TextLabel,665,676,702,709
